7.15,21,39000,2680,9130,332,818,689,2.97,15.4,1.04,43.4,0.86,0.976
8.21,24,51000,3090,9310,438,928,733,3.59,18.5,1.04,60.7,1.2,0.972
8.21,24,51000,3090,9300,438,911,726,3.6,18.6,1.04,59.6,1.18,0.995
1.14,3,3040,1420,6740,11.6,538,564,1.21,6.53,1.02,0,0.164,0.954
2.09,6,4340,1390,6790,31.1,535,564,1.26,6.78,1.02,0,0.167,0.983
4.16,12,14700,1550,7720,114,633,603,1.66,8.95,1.02,16.9,0.334,0.991
3.14,9,8380,1390,7070,60.3,589,581,1.39,7.54,1.02,12.4,0.246,0.976
3.14,9,8370,1390,7040,60.3,575,576,1.39,7.51,1.02,11.9,0.235,0.997
2.09,6,6290,1390,6800,30.7,581,570,1.32,7.07,1.02,0.528,0.23,0.985
6.18,18,29800,2310,8780,246,776,665,2.52,13.4,1.03,34.5,0.684,0.997
8.21,24,51000,3090,9320,438,946,740,3.58,18.6,1.04,61.9,1.23,0.953
6.18,18,29800,2310,8810,246,777,668,2.51,13.3,1.03,34.4,0.682,0.978
5.14,15,21600,1920,8500,175,701,637,2.08,11,1.03,24.7,0.489,0.968
5.14,15,21600,1920,8480,175,689,632,2.08,11,1.03,24.2,0.479,0.988
2.09,6,5180,1350,6860,22.6,580,572,1.27,6.82,1.02,23.2,0.235,0.95
2.09,6,4750,1340,6840,22.4,571,570,1.26,6.78,1.02,23.4,0.223,0.954
8.21,24,51000,3090,9310,438,934,735,3.58,18.6,1.04,61.2,1.21,0.968
7.15,21,39000,2680,9140,332,838,697,2.96,15.4,1.04,44.6,0.884,0.953
1.14,3,4050,1310,6690,5.41,588,565,1.22,6.6,1.02,33,0.249,0.956
7.15,21,39000,2680,9110,333,823,686,3,15.8,1.04,44.2,0.876,0.997
5.14,15,21600,1920,8490,175,697,636,2.08,11,1.03,24.5,0.486,0.973
4.16,12,14700,1550,7740,114,624,601,1.66,8.86,1.02,16.5,0.326,0.992
9.3,27,72800,3560,9790,645,1100,786,4.47,22.2,1.05,90.4,1.79,0.95
5.14,15,21600,1920,8470,175,684,629,2.09,11,1.03,24,0.474,1
4.16,12,14700,1550,7740,114,623,601,1.66,8.85,1.02,16.4,0.325,0.992
6.18,18,29800,2310,8840,246,779,672,2.5,13.1,1.03,34.4,0.681,0.952
6.18,18,29800,2310,8800,246,753,660,2.51,13.1,1.03,33,0.653,0.996
8.21,24,51000,3090,9320,438,918,734,3.56,18.2,1.04,59.6,1.18,0.962
2.09,6,6740,1380,6800,29.5,594,570,1.33,7.13,1.02,4.53,0.249,0.986
5.14,15,21600,1920,8480,175,696,634,2.09,11,1.03,24.5,0.486,0.985
8.21,24,51000,3090,9320,438,916,732,3.57,18.2,1.04,59.5,1.18,0.967
9.3,27,72800,3560,9750,645,1090,780,4.53,22.9,1.05,90.5,1.79,0.974
9.3,27,72800,3560,9750,645,1080,779,4.52,22.8,1.05,89.8,1.78,0.975
4.16,12,14700,1550,7710,114,628,601,1.66,8.93,1.02,16.7,0.33,0.997
1.14,3,1430,1390,6670,9.68,482,552,1.15,6.18,1.02,0.56,0.103,0.974
6.18,18,29800,2310,8830,246,772,668,2.5,13.1,1.03,34,0.674,0.967
7.15,21,39000,2680,9130,332,812,686,2.97,15.4,1.04,43.1,0.853,0.983
9.3,27,72800,3560,9780,645,1110,789,4.5,22.8,1.05,92.4,1.83,0.95
8.21,24,51000,3090,9300,438,924,731,3.59,18.6,1.04,60.5,1.2,0.98
6.18,18,29800,2310,8790,246,784,669,2.51,13.4,1.03,34.9,0.692,0.981
5.14,15,21600,1920,8470,175,697,633,2.09,11.1,1.03,24.7,0.488,0.991
1.14,3,3930,1350,6610,7.61,562,559,1.23,6.67,1.02,17,0.213,0.995
3.14,9,8380,1390,7060,60.3,596,583,1.39,7.58,1.02,12.7,0.252,0.972
5.14,15,21600,1920,8480,175,721,641,2.08,11.2,1.03,25.9,0.513,0.969
4.16,12,14700,1550,7730,114,621,600,1.66,8.86,1.02,16.3,0.323,0.998
1.14,3,1350,1370,6640,8.36,469,546,1.14,6.1,1.02,2.91,0.097,0.993
4.16,12,14700,1550,7760,114,645,608,1.66,8.95,1.02,17.4,0.345,0.969
2.09,6,5720,1350,6820,23.1,601,574,1.29,6.99,1.02,23.1,0.257,0.955
3.14,9,8380,1390,7080,60.3,570,576,1.39,7.43,1.02,11.7,0.231,0.989
3.14,9,8380,1390,7120,60.4,593,584,1.39,7.5,1.02,12.6,0.249,0.959
5.14,15,21600,1920,8500,175,710,640,2.08,11,1.03,25.2,0.5,0.962
5.14,15,21600,1920,8480,175,719,640,2.08,11.2,1.03,25.8,0.51,0.97
2.09,6,2950,1370,6820,27.2,501,559,1.2,6.46,1.02,5.69,0.129,0.968
2.09,6,6520,1360,6790,24.7,590,568,1.31,7.03,1.02,18.2,0.256,0.99
2.09,6,4330,1340,6810,22.3,562,568,1.24,6.74,1.02,23.5,0.211,0.959
3.14,9,8380,1390,7170,60.4,588,584,1.39,7.42,1.02,12.3,0.244,0.951
4.16,12,14700,1550,7780,114,651,610,1.66,8.95,1.02,17.6,0.349,0.96
5.14,15,21600,1920,8500,175,727,645,2.08,11.2,1.03,26.1,0.517,0.951
5.14,15,21600,1920,8470,175,701,635,2.09,11.1,1.03,24.8,0.492,0.986
6.18,18,29800,2310,8800,246,748,659,2.51,13.1,1.03,32.7,0.648,0.998
2.09,6,5300,1390,6840,31.5,555,567,1.29,6.87,1.02,0,0.194,0.976
2.09,6,3740,1390,6790,30,520,562,1.24,6.66,1.02,0,0.148,0.979
6.18,18,29800,2310,8800,246,751,660,2.51,13.1,1.03,32.9,0.651,0.995
3.14,9,8380,1390,7140,60.4,590,584,1.39,7.46,1.02,12.4,0.246,0.957
2.09,6,6940,1380,6790,28,600,570,1.33,7.15,1.02,9.38,0.261,0.989
5.14,15,21600,1920,8490,175,700,636,2.08,11,1.03,24.7,0.489,0.975
8.21,24,51000,3090,9320,438,928,737,3.56,18.2,1.04,60.3,1.19,0.954
1.14,3,1210,1320,6650,5.84,511,555,1.13,6.16,1.02,26.2,0.151,0.955
8.21,24,51000,3090,9310,438,925,732,3.59,18.5,1.04,60.5,1.2,0.974
6.18,18,29800,2310,8800,246,756,662,2.51,13.1,1.03,33.2,0.656,0.992
9.3,27,72800,3560,9750,645,1060,774,4.53,22.7,1.05,88.3,1.75,0.986
9.3,27,72800,3560,9750,645,1060,773,4.52,22.6,1.05,87.7,1.74,0.988
3.14,9,8380,1390,7110,60.3,573,578,1.39,7.41,1.02,11.8,0.233,0.979
1.14,3,632,1330,6650,6.4,474,548,1.11,5.98,1.02,18.4,0.107,0.969
2.09,6,3730,1350,6870,22.7,534,564,1.22,6.53,1.02,20.5,0.18,0.952
9.3,27,72800,3560,9780,645,1080,782,4.49,22.3,1.05,89.3,1.77,0.962
1.14,3,6520,1390,6730,10.1,634,577,1.32,7.12,1.02,0,0.281,0.957
3.14,9,8380,1390,7120,60.4,595,585,1.39,7.51,1.02,12.7,0.251,0.957
5.14,15,21600,1920,8510,175,709,641,2.07,11,1.03,25.1,0.497,0.953
7.15,21,39000,2680,9120,332,823,688,2.98,15.7,1.04,44,0.872,0.986
9.3,27,72800,3560,9740,645,1040,768,4.53,22.5,1.05,86.1,1.71,0.999
2.09,6,4940,1390,6780,31.6,552,566,1.28,6.91,1.02,0,0.188,0.986
7.15,21,39000,2680,9120,332,809,685,2.98,15.5,1.04,42.9,0.85,0.988
3.14,9,8380,1390,7120,60.4,589,583,1.39,7.48,1.02,12.4,0.246,0.961
3.14,9,8380,1390,7170,60.4,585,583,1.39,7.39,1.02,12.2,0.242,0.952
5.14,15,21600,1920,8490,175,703,637,2.08,11,1.03,24.9,0.492,0.973
9.3,27,72800,3560,9750,645,1090,780,4.53,23,1.05,90.6,1.79,0.975
7.15,21,39000,2680,9140,332,825,693,2.95,15.3,1.04,43.7,0.865,0.958
7.15,21,39000,2680,9110,333,819,685,2.99,15.8,1.04,43.9,0.869,0.997
7.15,21,39000,2680,9140,332,829,695,2.95,15.3,1.04,44,0.87,0.954
3.14,9,8380,1390,7140,60.4,586,583,1.39,7.44,1.02,12.3,0.243,0.959
6.18,18,29800,2310,8800,246,766,664,2.51,13.2,1.03,33.8,0.67,0.988
6.18,18,29800,2310,8850,246,772,670,2.5,13.1,1.03,34,0.672,0.956
6.18,18,29800,2310,8790,246,774,665,2.52,13.4,1.03,34.4,0.681,0.992
5.14,15,21600,1920,8470,175,692,632,2.09,11.1,1.03,24.3,0.482,0.993
5.14,15,21600,1920,8490,175,720,642,2.08,11.1,1.03,25.8,0.51,0.958
8.21,24,51000,3090,9290,438,914,726,3.61,18.7,1.04,60,1.19,0.998
7.15,21,39000,2680,9120,332,822,688,2.98,15.6,1.04,43.9,0.869,0.985
6.18,18,29800,2310,8790,246,774,666,2.51,13.4,1.03,34.4,0.681,0.989
2.09,6,5760,1390,6840,31.3,564,568,1.3,6.94,1.02,0,0.208,0.977
8.21,24,51000,3090,9300,438,896,723,3.59,18.3,1.04,58.3,1.16,0.998
3.14,9,8380,1390,7060,60.3,593,582,1.39,7.57,1.02,12.6,0.25,0.974
1.14,3,3180,1380,6620,9.24,529,555,1.21,6.55,1.02,6.16,0.167,1
8.21,24,51000,3090,9320,438,941,739,3.57,18.5,1.04,61.5,1.22,0.953
4.16,12,14700,1550,7690,114,637,603,1.67,9.02,1.02,17.1,0.339,0.997
7.15,21,39000,2680,9120,332,800,682,2.98,15.4,1.04,42.4,0.839,0.997
5.14,15,21600,1920,8500,175,712,641,2.08,11.1,1.03,25.3,0.502,0.96
4.16,12,14700,1550,7730,114,634,604,1.66,8.93,1.02,16.9,0.335,0.987
4.16,12,14700,1550,7820,114,645,610,1.66,8.87,1.02,17.4,0.344,0.954
4.16,12,14700,1550,7790,114,648,610,1.66,8.93,1.02,17.5,0.346,0.96
1.14,3,1030,1380,6690,9.15,470,550,1.13,6.06,1.02,0,0.089,0.968
9.3,27,72800,3560,9740,645,1050,770,4.53,22.6,1.05,86.9,1.72,0.997
8.21,24,51000,3090,9300,438,909,725,3.6,18.5,1.04,59.5,1.18,0.996
4.16,12,14700,1550,7800,114,646,610,1.66,8.89,1.02,17.4,0.344,0.957
4.16,12,14700,1550,7780,114,656,612,1.66,9,1.02,17.9,0.354,0.958
8.21,24,51000,3090,9310,438,930,733,3.59,18.6,1.04,61,1.21,0.975
5.14,15,21600,1920,8500,175,716,642,2.08,11.1,1.03,25.6,0.506,0.958
6.18,18,29800,2310,8810,246,775,668,2.51,13.3,1.03,34.3,0.679,0.977
7.15,21,39000,2680,9120,332,842,694,2.98,15.7,1.04,45.2,0.896,0.968
4.16,12,14700,1550,7740,114,634,604,1.66,8.91,1.02,16.9,0.334,0.984
3.14,9,8380,1390,7080,60.3,568,575,1.39,7.41,1.02,11.6,0.229,0.991
9.3,27,72800,3560,9730,645,1050,769,4.54,22.8,1.05,87.2,1.73,1
8.21,24,51000,3090,9300,438,920,730,3.59,18.6,1.04,60.2,1.19,0.984
4.16,12,14700,1550,7790,114,630,605,1.66,8.81,1.02,16.7,0.33,0.973
1.14,3,985,1350,6640,7.58,470,547,1.13,6.06,1.02,9.1,0.098,0.982
9.3,27,72800,3560,9750,645,1050,771,4.52,22.4,1.05,86.8,1.72,0.991
2.09,6,2980,1360,6830,24.3,511,560,1.2,6.45,1.02,14.7,0.147,0.962
1.14,3,3070,1410,6710,11.2,516,556,1.21,6.45,1.02,0,0.149,0.984
3.14,9,8380,1390,7060,60.3,594,582,1.39,7.59,1.02,12.7,0.251,0.975
7.15,21,39000,2680,9130,332,830,693,2.96,15.4,1.04,44.2,0.874,0.962
1.14,3,5190,1360,6630,8.31,591,564,1.27,6.89,1.02,11.4,0.245,0.994
6.18,18,29800,2310,8840,246,774,669,2.5,13.1,1.03,34.1,0.675,0.961
9.3,27,72800,3560,9760,645,1070,778,4.51,22.6,1.05,89.1,1.76,0.975
7.15,21,39000,2680,9120,332,803,682,2.98,15.5,1.04,42.6,0.843,0.997
7.15,21,39000,2680,9140,332,827,695,2.95,15.3,1.04,43.8,0.867,0.953
5.14,15,21600,1920,8450,175,706,634,2.09,11.3,1.03,25.2,0.499,0.996
5.14,15,21600,1920,8470,175,688,631,2.09,11,1.03,24.1,0.478,0.995
2.09,6,6130,1390,6810,30.9,577,569,1.31,7.04,1.02,0,0.224,0.982
7.15,21,39000,2680,9130,332,840,696,2.96,15.6,1.04,44.9,0.888,0.958
3.14,9,8380,1390,7100,60.3,587,582,1.39,7.5,1.02,12.4,0.245,0.969
5.14,15,21600,1920,8490,175,728,644,2.08,11.2,1.03,26.2,0.519,0.955
5.14,15,21600,1920,8460,175,692,631,2.09,11.1,1.03,24.4,0.483,1
3.14,9,8380,1390,7100,60.3,580,579,1.39,7.45,1.02,12.1,0.239,0.975
8.21,24,51000,3090,9300,438,914,729,3.59,18.4,1.04,59.6,1.18,0.984
5.14,15,21600,1920,8490,175,711,639,2.08,11.1,1.03,25.3,0.501,0.969
6.18,18,29800,2310,8800,246,750,660,2.51,13.1,1.03,32.8,0.65,0.997
3.14,9,8380,1390,7110,60.4,604,587,1.39,7.56,1.02,13,0.257,0.951
7.15,21,39000,2680,9120,332,819,687,2.98,15.6,1.04,43.7,0.865,0.986
7.15,21,39000,2680,9120,332,820,687,2.98,15.6,1.04,43.8,0.867,0.986
7.15,21,39000,2680,9130,332,837,695,2.97,15.6,1.04,44.7,0.885,0.962
4.16,12,14700,1550,7770,114,638,607,1.66,8.89,1.02,17.1,0.338,0.971
4.16,12,14700,1550,7740,114,620,600,1.66,8.83,1.02,16.3,0.322,0.994
9.3,27,72800,3560,9740,645,1050,769,4.54,22.6,1.05,86.8,1.72,0.998
3.14,9,8380,1390,7080,60.3,579,578,1.39,7.48,1.02,12,0.238,0.983
5.14,15,21600,1920,8480,175,701,635,2.09,11.1,1.03,24.8,0.491,0.982
2.09,6,3140,1380,6740,28.1,497,555,1.21,6.55,1.02,2.71,0.126,1
1.14,3,6890,1340,6660,7.26,658,575,1.32,7.18,1.02,21.2,0.324,0.969
6.18,18,29800,2310,8810,246,778,668,2.51,13.3,1.03,34.5,0.682,0.974
2.09,6,4650,1390,6840,31.4,538,565,1.27,6.76,1.02,0,0.174,0.974
3.14,9,8380,1390,7100,60.4,595,584,1.39,7.53,1.02,12.7,0.251,0.961
4.16,12,14700,1550,7730,114,623,601,1.66,8.86,1.02,16.4,0.325,0.994
7.15,21,39000,2680,9140,332,819,691,2.96,15.3,1.04,43.3,0.858,0.967
6.18,18,29800,2310,8830,246,789,673,2.5,13.3,1.03,35,0.694,0.955
5.14,15,21600,1920,8480,175,695,633,2.09,11,1.03,24.5,0.485,0.987
4.16,12,14700,1550,7840,114,643,610,1.65,8.82,1.02,17.2,0.341,0.95
8.21,24,51000,3090,9310,438,941,737,3.59,18.7,1.04,61.8,1.22,0.965
4.16,12,14700,1550,7810,114,642,609,1.66,8.85,1.02,17.2,0.34,0.958
3.14,9,8380,1390,7160,60.4,585,583,1.39,7.41,1.02,12.2,0.242,0.956
6.18,18,29800,2310,8840,246,767,668,2.5,13,1.03,33.7,0.666,0.962
3.14,9,8380,1390,7060,60.3,578,578,1.39,7.49,1.02,12,0.237,0.987
2.09,6,3630,1350,6780,22.7,542,564,1.22,6.65,1.02,21.3,0.185,0.965
3.14,9,8380,1390,7110,60.4,601,586,1.39,7.55,1.02,12.9,0.255,0.954
1.14,3,2980,1380,6610,9,526,555,1.2,6.52,1.02,6.73,0.162,0.999
5.14,15,21600,1920,8480,175,704,636,2.09,11.1,1.03,25,0.494,0.98
6.18,18,29800,2310,8810,246,774,668,2.51,13.3,1.03,34.3,0.678,0.976
3.14,9,8380,1390,7080,60.3,571,576,1.39,7.43,1.02,11.7,0.232,0.988
4.16,12,14700,1550,7750,114,632,604,1.66,8.9,1.02,16.8,0.333,0.984
4.16,12,14700,1550,7680,114,638,603,1.67,9.05,1.02,17.2,0.34,1
2.09,6,3810,1350,6840,22.6,541,565,1.23,6.59,1.02,21.5,0.187,0.956
3.14,9,8380,1390,7150,60.4,585,582,1.39,7.43,1.02,12.2,0.242,0.959
2.09,6,6470,1390,6800,30.4,587,570,1.32,7.11,1.02,1.93,0.238,0.987
8.21,24,51000,3090,9320,438,914,731,3.57,18.2,1.04,59.3,1.18,0.97
4.16,12,14700,1550,7830,114,644,610,1.65,8.84,1.02,17.3,0.342,0.952
2.09,6,6940,1370,6790,27.1,599,570,1.33,7.13,1.02,11.6,0.263,0.989
8.21,24,51000,3090,9320,438,923,735,3.57,18.2,1.04,59.9,1.19,0.96
4.16,12,14700,1550,7760,114,628,603,1.66,8.85,1.02,16.6,0.329,0.984
3.14,9,8380,1390,7120,60.4,587,582,1.39,7.46,1.02,12.3,0.244,0.963
6.18,18,29800,2310,8820,246,767,667,2.5,13.1,1.03,33.8,0.669,0.973
8.21,24,51000,3090,9320,438,919,733,3.57,18.3,1.04,59.7,1.18,0.967
8.21,24,51000,3090,9310,438,908,728,3.58,18.3,1.04,59,1.17,0.982
9.3,27,72800,3560,9730,645,1060,773,4.55,23.1,1.05,88.8,1.76,0.996
9.3,27,72800,3560,9770,645,1090,782,4.51,22.7,1.05,90.6,1.79,0.966
1.14,3,4720,1390,6640,9.6,583,566,1.26,6.87,1.02,4.3,0.224,0.983
7.15,21,39000,2680,9120,332,825,688,2.98,15.7,1.04,44.1,0.873,0.984
1.14,3,3970,1310,6680,5.42,581,564,1.22,6.58,1.02,32.6,0.243,0.961
8.21,24,51000,3090,9310,438,926,733,3.58,18.4,1.04,60.5,1.2,0.97
4.16,12,14700,1550,7740,114,637,605,1.66,8.94,1.02,17.1,0.338,0.982
8.21,24,51000,3090,9320,438,927,737,3.56,18.2,1.04,60.3,1.19,0.956
2.09,6,6230,1350,6840,24,613,577,1.3,7.07,1.02,21.2,0.271,0.951
7.15,21,39000,2680,9130,332,818,688,2.97,15.5,1.04,43.5,0.861,0.98
2.09,6,6430,1360,6830,24.5,619,578,1.31,7.12,1.02,20.2,0.276,0.951
6.18,18,29800,2310,8830,246,771,668,2.5,13.1,1.03,34,0.673,0.968
7.15,21,39000,2680,9130,332,825,690,2.97,15.6,1.04,44,0.871,0.975
3.14,9,8370,1390,7030,60.3,578,576,1.39,7.54,1.02,12,0.238,0.998
2.09,6,6550,1360,6770,24.7,594,568,1.32,7.08,1.02,18.2,0.26,0.994
6.18,18,29800,2310,8800,246,786,670,2.51,13.4,1.03,35,0.693,0.973
8.21,24,51000,3090,9320,438,943,739,3.58,18.6,1.04,61.8,1.22,0.957
2.09,6,4450,1390,6800,31.3,538,564,1.26,6.8,1.02,0,0.171,0.981
5.14,15,21600,1920,8490,175,717,641,2.08,11.1,1.03,25.6,0.507,0.965
6.18,18,29800,2310,8840,246,777,670,2.5,13.1,1.03,34.3,0.679,0.959
4.16,12,14700,1550,7710,114,639,604,1.67,9,1.02,17.2,0.34,0.99
2.09,6,2880,1360,6820,24.9,507,560,1.2,6.44,1.02,12.9,0.14,0.964
6.18,18,29800,2310,8790,246,774,666,2.51,13.3,1.03,34.3,0.68,0.988
9.3,27,72800,3560,9790,645,1090,784,4.48,22.3,1.05,89.8,1.78,0.957
2.09,6,6780,1380,6820,29.2,592,571,1.33,7.1,1.02,5.63,0.249,0.982
9.3,27,72800,3560,9760,645,1060,774,4.51,22.4,1.05,87.6,1.73,0.983
4.16,12,14700,1550,7760,114,629,604,1.66,8.85,1.02,16.7,0.33,0.981
3.14,9,8370,1390,7010,60.3,581,577,1.39,7.58,1.02,12.2,0.241,0.999
7.15,21,39000,2680,9120,332,804,682,2.99,15.5,1.04,42.7,0.845,0.999
8.21,24,51000,3090,9320,438,940,740,3.57,18.4,1.04,61.3,1.21,0.95
5.14,15,21600,1920,8470,175,717,639,2.09,11.2,1.03,25.7,0.508,0.974
1.14,3,937,1380,6760,9.15,465,551,1.12,5.97,1.02,0,0.085,0.95
2.09,6,3920,1390,6780,30.4,526,562,1.24,6.72,1.02,0,0.155,0.983
6.18,18,29800,2310,8840,246,767,668,2.5,13.1,1.03,33.7,0.668,0.965
2.09,6,4520,1390,6830,31.2,536,565,1.26,6.75,1.02,0,0.17,0.975
7.15,21,39000,2680,9130,332,828,691,2.97,15.5,1.04,44.1,0.873,0.97
4.16,12,14700,1550,7700,114,629,601,1.67,8.96,1.02,16.7,0.331,1
4.16,12,14700,1550,7690,114,637,603,1.67,9.03,1.02,17.1,0.339,0.998
5.14,15,21600,1920,8490,175,723,643,2.08,11.2,1.03,25.9,0.513,0.959
1.14,3,3050,1340,6610,6.81,534,554,1.2,6.45,1.02,21.4,0.186,0.997
6.18,18,29800,2310,8820,246,793,673,2.51,13.4,1.03,35.4,0.701,0.961
6.18,18,29800,2310,8810,246,785,670,2.51,13.4,1.03,34.9,0.691,0.973
6.18,18,29800,2310,8800,246,774,666,2.51,13.3,1.03,34.3,0.679,0.984
6.18,18,29800,2310,8810,246,761,663,2.51,13.2,1.03,33.5,0.663,0.988
4.16,12,14700,1550,7700,114,631,602,1.67,8.97,1.02,16.8,0.333,0.999
7.15,21,39000,2680,9120,332,834,691,2.98,15.8,1.04,44.8,0.887,0.98
2.09,6,6560,1390,6750,30.3,596,570,1.33,7.2,1.02,2.52,0.246,0.994
7.15,21,39000,2680,9120,332,826,688,2.98,15.7,1.04,44.2,0.876,0.985
1.14,3,3680,1390,6640,9.8,551,561,1.23,6.68,1.02,4.58,0.187,0.987
5.14,15,21600,1920,8480,175,721,642,2.08,11.2,1.03,25.9,0.512,0.964
9.3,27,72800,3560,9750,645,1080,778,4.52,22.8,1.05,89.7,1.78,0.977
5.14,15,21600,1920,8490,175,701,636,2.08,11,1.03,24.8,0.49,0.975
8.21,24,51000,3090,9320,438,912,731,3.57,18.2,1.04,59.3,1.17,0.972
6.18,18,29800,2310,8820,246,767,666,2.51,13.2,1.03,33.8,0.67,0.977
3.14,9,8380,1390,7150,60.4,593,585,1.39,7.46,1.02,12.5,0.248,0.95
3.14,9,8380,1390,7110,60.4,603,587,1.39,7.57,1.02,13,0.257,0.954
7.15,21,39000,2680,9120,332,830,690,2.98,15.7,1.04,44.4,0.879,0.978
5.14,15,21600,1920,8500,175,716,642,2.08,11,1.03,25.5,0.505,0.953
7.15,21,39000,2680,9120,332,801,682,2.98,15.4,1.04,42.4,0.839,0.994
7.15,21,39000,2680,9110,332,829,688,2.99,15.8,1.04,44.5,0.881,0.987
8.21,24,51000,3090,9290,438,906,724,3.6,18.6,1.04,59.3,1.17,1
3.14,9,8380,1390,7110,60.4,589,582,1.39,7.49,1.02,12.4,0.246,0.965
3.14,9,8380,1390,7090,60.3,571,576,1.39,7.42,1.02,11.7,0.232,0.985
7.15,21,39000,2680,9140,332,832,696,2.95,15.3,1.04,44.1,0.873,0.95
6.18,18,29800,2310,8840,246,776,670,2.5,13.1,1.03,34.3,0.678,0.958
7.15,21,39000,2680,9130,332,843,695,2.97,15.7,1.04,45.2,0.894,0.963
2.09,6,5840,1390,6800,31.3,571,568,1.31,7.01,1.02,0,0.214,0.984
1.14,3,2620,1400,6670,10.4,498,551,1.19,6.36,1.02,0.362,0.13,0.998
3.14,9,8380,1390,7150,60.4,595,586,1.39,7.48,1.02,12.6,0.25,0.95
5.14,15,21600,1920,8470,175,717,640,2.09,11.2,1.03,25.7,0.509,0.973
2.09,6,5640,1390,6830,31.4,563,568,1.3,6.93,1.02,0,0.205,0.978
5.14,15,21600,1920,8480,175,713,639,2.08,11.1,1.03,25.5,0.504,0.971
2.09,6,5620,1350,6760,22.9,571,564,1.29,6.91,1.02,21.9,0.234,0.997
6.18,18,29800,2310,8820,246,761,664,2.51,13.1,1.03,33.5,0.662,0.981
6.18,18,29800,2310,8790,246,781,668,2.52,13.4,1.03,34.8,0.689,0.986
4.16,12,14700,1550,7830,114,645,611,1.65,8.84,1.02,17.3,0.343,0.95
6.18,18,29800,2310,8810,246,775,668,2.51,13.2,1.03,34.3,0.68,0.974
2.09,6,2810,1360,6770,25.2,508,559,1.2,6.51,1.02,11.9,0.139,0.974
4.16,12,14700,1550,7790,114,636,607,1.66,8.85,1.02,17,0.336,0.969
3.14,9,8380,1390,7060,60.3,580,578,1.39,7.5,1.02,12.1,0.239,0.985
9.3,27,72800,3560,9760,645,1060,774,4.51,22.4,1.05,87.6,1.74,0.982
7.15,21,39000,2680,9130,332,849,699,2.96,15.6,1.04,45.4,0.9,0.951
9.3,27,72800,3560,9790,645,1100,786,4.48,22.4,1.05,90.9,1.8,0.952
4.16,12,14700,1550,7720,114,627,602,1.66,8.91,1.02,16.6,0.329,0.995
8.21,24,51000,3090,9300,438,900,725,3.59,18.3,1.04,58.6,1.16,0.992
5.14,15,21600,1920,8470,175,714,638,2.09,11.2,1.03,25.6,0.506,0.979
9.3,27,72800,3560,9780,645,1110,787,4.49,22.6,1.05,91.7,1.81,0.952
9.3,27,72800,3560,9770,645,1070,777,4.5,22.4,1.05,88.6,1.75,0.974
8.21,24,51000,3090,9320,438,911,731,3.57,18.2,1.04,59.2,1.17,0.972
2.09,6,3000,1360,6840,24.3,510,561,1.2,6.44,1.02,14.8,0.147,0.96
3.14,9,8380,1390,7140,60.4,586,583,1.39,7.43,1.02,12.3,0.243,0.959
2.09,6,2910,1360,6850,25,503,560,1.2,6.4,1.02,12.3,0.138,0.96
7.15,21,39000,2680,9120,332,833,691,2.98,15.7,1.04,44.6,0.883,0.975
3.14,9,8380,1390,7070,60.3,590,581,1.39,7.55,1.02,12.5,0.247,0.976
1.14,3,408,1330,6660,6.62,477,551,1.1,5.98,1.02,17.3,0.105,0.952
9.3,27,72800,3560,9780,645,1090,784,4.49,22.4,1.05,90.2,1.79,0.958
8.21,24,51000,3090,9320,438,943,740,3.57,18.4,1.04,61.6,1.22,0.95
4.16,12,14700,1550,7810,114,650,612,1.66,8.9,1.02,17.6,0.348,0.951
3.14,9,8380,1390,7140,60.4,582,581,1.39,7.42,1.02,12.1,0.24,0.963
7.15,21,39000,2680,9130,332,831,691,2.97,15.6,1.04,44.4,0.879,0.973
1.14,3,2680,1410,6680,10.7,505,553,1.2,6.39,1.02,0,0.135,0.991
4.16,12,14700,1550,7760,114,634,605,1.66,8.89,1.02,16.9,0.335,0.978
1.14,3,867,1320,6680,5.96,476,547,1.12,5.95,1.02,21.8,0.117,0.967
7.15,21,39000,2680,9110,333,822,686,2.99,15.8,1.04,44,0.872,0.995
3.14,9,8370,1390,7020,60.3,587,578,1.39,7.59,1.02,12.4,0.245,0.992
5.14,15,21600,1920,8470,175,712,637,2.09,11.2,1.03,25.5,0.504,0.983
8.21,24,51000,3090,9310,438,933,735,3.58,18.5,1.04,61.1,1.21,0.968
6.18,18,29800,2310,8820,246,792,673,2.51,13.4,1.03,35.3,0.7,0.963
5.14,15,21600,1920,8490,175,698,635,2.08,11,1.03,24.6,0.487,0.977
7.15,21,39000,2680,9120,332,833,690,2.99,15.8,1.04,44.7,0.885,0.983
8.21,24,51000,3090,9300,438,897,724,3.59,18.3,1.04,58.4,1.16,0.995
4.16,12,14700,1550,7770,114,644,608,1.66,8.93,1.02,17.3,0.343,0.969
6.18,18,29800,2310,8820,246,796,675,2.5,13.4,1.03,35.5,0.703,0.956
2.09,6,5280,1350,6840,22.7,586,572,1.27,6.88,1.02,23.4,0.24,0.953
8.21,24,51000,3090,9320,438,927,736,3.57,18.3,1.04,60.3,1.19,0.958
3.14,9,8380,1390,7070,60.3,592,582,1.39,7.56,1.02,12.6,0.249,0.973
6.18,18,29800,2310,8810,246,756,662,2.51,13.1,1.03,33.2,0.656,0.989
9.3,27,72800,3560,9760,645,1060,775,4.52,22.5,1.05,88,1.74,0.982
7.15,21,39000,2680,9140,332,820,691,2.96,15.3,1.04,43.4,0.859,0.964
